price_type,lat,lon,years,CVEGEO,new_id,num_comercios_imp,is_consultorio_imp,is_recreativo_imp,is_retail_imp,is_escuela_imp,Baños_imp,Recámaras_imp,precio_m2_final,nearest_50_pct_price,nearest_75_pct_price,nearest_25_pct_price,nearest_std_price,distance_parque,distance_fuente,ageb_precio_m2_25_pct,ageb_precio_m2_50_pct,ageb_precio_m2_75_pct
venta,19.4356338,-99.1495107,0.0,0901500010729,1775,372.0,7.0,55.0,56.0,4.0,2.0,2.0,60956.94478527607,65566.77192982456,65782.59649122808,62055.450247551395,7742.004401225251,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,0.0,0901500010729,1777,372.0,7.0,55.0,56.0,4.0,2.0,3.0,52255.82558139535,65566.77192982456,65782.59649122808,62055.450247551395,7742.004401225251,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,34.0,0901500010729,1778,372.0,7.0,55.0,56.0,4.0,2.0,3.0,52267.44186046512,65566.77192982456,65782.59649122808,62055.450247551395,7743.694478349589,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,2.0,0901500010729,1779,372.0,7.0,55.0,56.0,4.0,2.0,1.0,63850.74626865672,65566.77192982456,65782.59649122808,62055.450247551395,7743.694478349589,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,34.0,0901500010729,1780,372.0,7.0,55.0,56.0,4.0,1.0,3.0,52267.5,65566.77192982456,65782.59649122808,62055.450247551395,7743.694478349589,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,1.0,0901500010729,1781,372.0,7.0,55.0,56.0,4.0,3.0,3.0,45422.54929577465,65566.77192982456,65782.59649122808,62055.450247551395,7743.694478349589,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,0.0,0901500010729,1782,372.0,7.0,55.0,56.0,4.0,2.0,2.0,68703.67088607595,65566.77192982456,65782.59649122808,62055.450247551395,7743.694478349589,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,12.0,0901500010729,1783,372.0,7.0,55.0,56.0,4.0,2.0,2.0,47000.0,65566.77192982456,65782.59649122808,62055.450247551395,7743.694478349589,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,2.0,0901500010729,1784,372.0,7.0,55.0,56.0,4.0,2.0,1.0,63432.835820895525,65566.77192982456,65782.59649122808,62055.450247551395,7743.694478349589,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,2.0,0901500010729,1785,372.0,7.0,55.0,56.0,4.0,1.0,1.0,65789.47368421052,65350.93859649123,65782.59649122808,61575.92674663493,7664.528512681802,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,2.0,0901500010729,1786,372.0,7.0,55.0,56.0,4.0,1.0,1.0,65350.929824561405,65566.77192982456,65782.59649122808,61575.92674663493,7686.01321574993,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,0.0,0901500010729,1787,372.0,7.0,55.0,56.0,4.0,2.0,2.0,60956.95705521473,65566.77192982456,65782.59649122808,63912.35932181199,7732.009788114571,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,1.0,0901500010729,1791,372.0,7.0,55.0,56.0,4.0,3.0,3.0,45422.55281690141,65566.77192982456,65782.59649122808,63912.35932181199,4945.117607577325,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,2.0,0901500010729,1792,372.0,7.0,55.0,56.0,4.0,1.0,1.0,65350.94736842105,65566.76315789475,65782.59649122808,61575.92674663493,7686.012418630088,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,0.0,0901500010729,1793,372.0,7.0,55.0,56.0,4.0,2.0,3.0,65782.59649122808,65350.93859649123,65782.59649122808,61575.92674663493,7664.889566762136,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,0.0,0901500010729,1794,372.0,7.0,55.0,56.0,4.0,2.0,3.0,65782.59649122808,65350.93859649123,65782.59649122808,61575.92674663493,7664.889566762136,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,1.0,0901500010729,1795,372.0,7.0,55.0,56.0,4.0,2.0,3.0,65782.59649122808,65350.93859649123,65782.59649122808,61575.92674663493,7664.889566762136,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,1.0,0901500010729,1796,372.0,7.0,55.0,56.0,4.0,3.0,3.0,71523.17880794701,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,34.0,0901500010729,1797,372.0,7.0,55.0,56.0,4.0,2.0,3.0,52267.44186046512,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,2.0,0901500010729,1798,372.0,7.0,55.0,56.0,4.0,1.0,1.0,65350.87719298246,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,2.0,0901500010729,1799,372.0,7.0,55.0,56.0,4.0,1.0,1.0,63859.73684210526,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,1.0,0901500010729,1801,372.0,7.0,55.0,56.0,4.0,3.0,3.0,45422.535211267605,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,2.0,0901500010729,1803,372.0,7.0,55.0,56.0,4.0,1.0,1.0,65350.9649122807,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,2.0,0901500010729,1804,372.0,7.0,55.0,56.0,4.0,2.0,2.0,61831.02816901408,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,34.0,0901500010729,1806,372.0,7.0,55.0,56.0,4.0,2.0,3.0,52267.5,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,0.0,0901500010729,1807,372.0,7.0,55.0,56.0,4.0,2.0,2.0,52900.8323699422,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,0.0,0901500010729,1809,372.0,7.0,55.0,56.0,4.0,1.0,2.0,57484.66666666666,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,0.0,0901500010729,1810,372.0,7.0,55.0,56.0,4.0,1.0,1.0,81498.84090909091,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,0.0,0901500010729,1811,372.0,7.0,55.0,56.0,4.0,1.0,1.0,84834.25,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,0.0,0901500010729,1812,372.0,7.0,55.0,56.0,4.0,1.0,1.0,74870.73333333334,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,0.0,0901500010729,1813,372.0,7.0,55.0,56.0,4.0,2.0,2.0,61883.333333333336,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,0.0,0901500010729,1814,372.0,7.0,55.0,56.0,4.0,2.0,2.0,67812.61538461539,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,0.0,0901500010729,1815,372.0,7.0,55.0,56.0,4.0,2.0,2.0,52900.80924855491,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,-1.0,0901500010729,1816,372.0,7.0,55.0,56.0,4.0,2.0,2.0,54400.04,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,-1.0,0901500010729,1817,372.0,7.0,55.0,56.0,4.0,2.0,2.0,54400.0,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,1.0,0901500010729,1818,372.0,7.0,55.0,56.0,4.0,2.0,2.0,54400.032,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,0.0,0901500010729,1820,372.0,7.0,55.0,56.0,4.0,1.0,1.0,79048.78723404255,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,0.0,0901500010729,1821,372.0,7.0,55.0,56.0,4.0,1.0,1.0,76410.2564102564,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,-1.0,0901500010729,1822,372.0,7.0,55.0,56.0,4.0,2.0,1.0,72622.95081967213,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,-1.0,0901500010729,1823,372.0,7.0,55.0,56.0,4.0,2.0,2.0,54065.07317073171,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,1.0,0901500010729,1824,372.0,7.0,55.0,56.0,4.0,4.0,3.0,49748.76884422111,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,0.0,0901500010729,1825,372.0,7.0,55.0,56.0,4.0,3.0,2.0,48195.87628865979,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,-1.0,0901500010729,1826,372.0,7.0,55.0,56.0,4.0,2.0,2.0,54065.0406504065,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,-1.0,0901500010729,1827,372.0,7.0,55.0,56.0,4.0,2.0,2.0,57133.72093023256,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,-1.0,0901500010729,1828,372.0,7.0,55.0,56.0,4.0,2.0,2.0,57133.76744186047,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,-1.0,0901500010729,1829,372.0,7.0,55.0,56.0,4.0,2.0,2.0,54065.081300813006,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,-1.0,0901500010729,1830,372.0,7.0,55.0,56.0,4.0,2.0,2.0,57133.77906976744,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,-1.0,0901500010729,1831,372.0,7.0,55.0,56.0,4.0,2.0,1.0,72623.03278688525,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,1.0,0901500010729,1832,372.0,7.0,55.0,56.0,4.0,4.0,3.0,49748.74371859297,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,-1.0,0901500010729,1833,372.0,7.0,55.0,56.0,4.0,2.0,2.0,57133.72093023256,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,1.0,0901500010729,1834,372.0,7.0,55.0,56.0,4.0,4.0,3.0,49748.76381909548,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,2.0,0901500010729,1835,372.0,7.0,55.0,56.0,4.0,1.0,1.0,63859.649122807015,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,-1.0,0901500010729,1836,372.0,7.0,55.0,56.0,4.0,2.0,2.0,57133.72093023256,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,0.0,0901500010729,1837,372.0,7.0,55.0,56.0,4.0,1.0,2.0,57484.61538461538,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,0.0,0901500010729,1838,372.0,7.0,55.0,56.0,4.0,1.0,1.0,59916.68333333333,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,0.0,0901500010729,1839,372.0,7.0,55.0,56.0,4.0,1.0,1.0,104014.72972972972,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,0.0,0901500010729,1841,372.0,7.0,55.0,56.0,4.0,1.0,1.0,104014.7027027027,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,0.0,0901500010729,1842,372.0,7.0,55.0,56.0,4.0,3.0,2.0,68852.45901639345,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,0.0,0901500010729,1843,372.0,7.0,55.0,56.0,4.0,2.0,2.0,67812.56410256411,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,-1.0,0901500010729,1844,372.0,7.0,55.0,56.0,4.0,2.0,3.0,45480.807692307695,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,0.0,0901500010729,1845,372.0,7.0,55.0,56.0,4.0,1.0,1.0,78372.18604651163,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,0.0,0901500010729,1846,372.0,7.0,55.0,56.0,4.0,2.0,2.0,52380.98412698413,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,0.0,0901500010729,1847,372.0,7.0,55.0,56.0,4.0,2.0,3.0,20739.05109489051,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,0.0,0901500010729,1851,372.0,7.0,55.0,56.0,4.0,1.0,1.0,81498.84090909091,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,0.0,0901500010729,1852,372.0,7.0,55.0,56.0,4.0,1.0,3.0,18887.058823529413,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,0.0,0901500010729,1853,372.0,7.0,55.0,56.0,4.0,3.0,2.0,59611.11111111111,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4356338,-99.1495107,0.0,0901500010729,1854,372.0,7.0,55.0,56.0,4.0,2.0,3.0,25335.766423357665,65350.93859649123,65782.59649122808,61575.92674663493,7078.672473426443,3321.406651588994,2406.260167900835,52267.44186046512,59611.11111111111,65782.59649122808
venta,19.4451,-99.1461,0.0,090150001056A,1857,1087.0,19.0,221.0,663.0,8.0,3.0,2.0,60273.97260273973,74759.06735751295,81173.961514393,61099.47183098591,14624.166146467984,4377.887981540666,3461.545623508182,68470.78557450377,76667.59854626782,84864.41151803188
renta,19.4451,-99.1461,0.0,090150001056A,1859,1087.0,19.0,221.0,663.0,8.0,1.0,1.0,93061.22448979592,69583.0110194848,78036.59042553192,60005.993150684924,12898.948160759708,4377.887981540666,3461.545623508182,68470.78557450377,76667.59854626782,84864.41151803188
renta,19.4289499,-99.1711628,4.0,0901500010926,1860,370.0,2.0,56.0,62.0,5.0,2.0,2.0,51275.51020408162,53932.99141568456,61530.06181089208,43097.113289760346,12901.711332380684,1851.4588800631345,1315.3755774405997,33273.423005565855,39274.118738404446,45274.81447124303
renta,19.4278822,-99.1713153,0.0,0901500010926,1861,430.0,1.0,57.0,64.0,9.0,2.0,2.0,27272.72727272727,52667.16686674669,61594.7723162913,46037.45210727969,14125.15849820357,1735.6783109067255,1227.8940188609545,33273.423005565855,39274.118738404446,45274.81447124303
renta,19.4119026,-99.1596531,8.0,0901500011375,1862,211.0,6.0,52.0,60.0,4.0,1.0,1.8,39560.43956043956,55303.975155279506,58992.75244514935,47367.51582278481,12867.695126202505,1025.0157505093314,925.8886822881608,43621.52173913043,48185.681818181816,59298.96907216495
venta,19.4121714,-99.1620752,12.0,0901500011375,1863,250.0,12.0,55.0,65.0,2.0,4.0,4.0,41258.74125874126,50370.132575757576,59495.1343836886,43642.71473092125,10522.777510302378,769.7874108127418,792.7658927910943,43621.52173913043,48185.681818181816,59298.96907216495
venta,19.4119026,-99.1596531,0.0,0901500011375,1864,211.0,6.0,52.0,60.0,4.0,2.0,2.0,59298.96907216495,54757.29251513483,57446.43406593407,44329.82142857143,12980.507902794825,1025.0157505093314,925.8886822881608,43621.52173913043,48185.681818181816,59298.96907216495
venta,19.4115632,-99.1605358,0.0,0901500011375,1865,232.0,10.0,49.0,63.0,7.0,2.0,2.0,58074.10256410256,54757.29251513483,58998.603621730384,44114.67607973422,12893.623933548228,934.9660748750551,914.4783239772761,43621.52173913043,48185.681818181816,59298.96907216495
venta,19.4115632,-99.1605358,0.0,0901500011375,1866,232.0,10.0,49.0,63.0,7.0,2.0,2.0,60569.142857142855,54757.29251513483,57446.43406593407,44114.67607973422,12681.963389476276,934.9660748750551,914.4783239772761,43621.52173913043,48185.681818181816,59298.96907216495
venta,19.4119107,-99.159609,0.0,0901500011375,1867,206.0,6.0,51.0,58.0,4.0,1.0,1.0,45000.0,55303.975155279506,58992.75244514935,44114.67607973422,13313.36963470438,1029.6044405609043,927.5698598717155,43621.52173913043,48185.681818181816,59298.96907216495
renta,19.4126181,-99.1608245,7.0,0901500011375,1868,432.0,206.0,50.0,66.0,6.0,2.0,2.0,40233.23615160349,47065.88881262869,58978.49462365591,37742.14036201969,12604.708267240623,901.6523573872357,796.3571842517177,43621.52173913043,48185.681818181816,59298.96907216495
venta,19.409876,-99.1611948,27.0,0901500011375,1869,221.0,9.0,36.0,61.0,9.0,2.0,2.0,41666.66666666666,54757.29251513483,59687.173562206575,44114.67607973422,16442.436444530827,903.1701022358541,1062.8907232886258,43621.52173913043,48185.681818181816,59298.96907216495
venta,19.4117092,-99.1613624,10.0,0901500011375,1870,247.0,11.0,50.0,70.0,2.0,2.0,2.0,45555.55555555556,44847.48708010336,57499.41168478261,44105.8358662614,16422.060802440636,847.1028441967912,865.4587725422915,43621.52173913043,48185.681818181816,59298.96907216495
venta,19.4116332,-99.1610265,0.0,0901500011375,1871,240.0,10.0,47.0,67.0,3.0,1.0,1.0,78372.09302325582,50012.8094233474,57499.41168478261,44493.45284237726,13683.873263214165,882.9507415500599,886.3452300234967,43621.52173913043,48185.681818181816,59298.96907216495
venta,19.4123123,-99.1613896,10.0,0901500011375,1872,415.0,183.0,53.0,70.0,3.0,4.0,3.0,43706.293706293705,52066.57088122606,68274.20743255314,42332.944832944835,24307.85172258083,841.6472251355204,802.2991649595248,43621.52173913043,48185.681818181816,59298.96907216495
venta,19.4118691,-99.1603636,0.0,0901500011375,1873,242.0,11.0,56.0,70.0,4.0,2.0,3.0,18423.703703703704,55303.975155279506,59626.27211989888,46722.07977627318,6930.306609925989,950.6514433865364,892.2390463311325,43621.52173913043,48185.681818181816,59298.96907216495
venta,19.4116332,-99.1610265,0.0,0901500011375,1874,240.0,10.0,47.0,67.0,3.0,2.0,2.0,17590.0,54757.29251513483,59687.173562206575,45555.55555555556,11351.730746684743,882.9507415500599,886.3452300234967,43621.52173913043,48185.681818181816,59298.96907216495
venta,19.41261,-99.16082,,0901500011375,1875,433.0,206.0,50.0,66.0,6.0,2.0,2.0,34210.52631578947,47065.88881262869,58978.49462365591,41611.097326468574,11995.928567539833,902.0909978912483,797.370707219641,43621.52173913043,48185.681818181816,59298.96907216495
venta,19.41151,-99.16234,,0901500011375,1876,458.0,10.0,85.0,219.0,3.0,2.0,2.0,43621.52173913043,54679.09889558233,62243.07692307692,46213.08712121213,10676.269238314673,747.0694194677243,855.979503084935,43621.52173913043,48185.681818181816,59298.96907216495
venta,19.41151,-99.16234,,0901500011375,1877,458.0,10.0,85.0,219.0,3.0,2.0,2.0,40383.037974683546,54679.09889558233,62243.07692307692,46213.08712121213,10241.081583840176,747.0694194677243,855.979503084935,43621.52173913043,48185.681818181816,59298.96907216495
venta,19.41151,-99.16234,,0901500011375,1878,458.0,10.0,85.0,219.0,3.0,2.0,2.0,60392.307692307695,50370.132575757576,61345.90361445783,44105.030193236715,10959.427515042671,747.0694194677243,855.979503084935,43621.52173913043,48185.681818181816,59298.96907216495
venta,19.41151,-99.16234,,0901500011375,1879,458.0,10.0,85.0,219.0,3.0,2.0,2.0,52554.583333333336,52494.64813800657,62243.07692307692,44105.030193236715,11216.208079773016,747.0694194677243,855.979503084935,43621.52173913043,48185.681818181816,59298.96907216495
venta,19.41151,-99.16234,,0901500011375,1880,458.0,10.0,85.0,219.0,3.0,2.0,2.0,48185.681818181816,54679.09889558233,62243.07692307692,44105.030193236715,11066.13605681011,747.0694194677243,855.979503084935,43621.52173913043,48185.681818181816,59298.96907216495
venta,19.41151,-99.16234,,0901500011375,1881,458.0,10.0,85.0,219.0,3.0,2.0,2.0,56803.614457831325,50370.132575757576,62243.07692307692,44105.030193236715,11161.54176897631,747.0694194677243,855.979503084935,43621.52173913043,48185.681818181816,59298.96907216495
venta,19.41151,-99.16234,,0901500011375,1882,458.0,10.0,85.0,219.0,3.0,2.0,2.0,62860.0,50370.132575757576,59495.1343836886,44105.030193236715,10733.50067603339,747.0694194677243,855.979503084935,43621.52173913043,48185.681818181816,59298.96907216495
venta,19.41151,-99.16234,,0901500011375,1883,458.0,10.0,85.0,219.0,3.0,2.0,2.0,64677.18446601942,50370.132575757576,59495.1343836886,44105.030193236715,10518.902270922064,747.0694194677243,855.979503084935,43621.52173913043,48185.681818181816,59298.96907216495
venta,19.4117,-99.16136,,0901500011375,1884,247.0,11.0,50.0,70.0,2.0,2.0,2.0,45555.55555555556,56393.88581223629,60233.82279632853,44468.11761229315,16564.796461368274,847.4344424459963,866.5003922693784,43621.52173913043,48185.681818181816,59298.96907216495
venta,19.41156,-99.16055,,0901500011375,1892,234.0,10.0,50.0,64.0,7.0,2.0,2.0,60263.87640449438,54757.29251513483,57446.43406593407,44114.67607973422,12711.26332679306,933.511827516687,914.1570719107523,43621.52173913043,48185.681818181816,59298.96907216495
venta,19.41156,-99.16055,,0901500011375,1893,234.0,10.0,50.0,64.0,7.0,2.0,2.0,60143.66197183099,54757.29251513483,57446.43406593407,44114.67607973422,12722.537487063411,933.511827516687,914.1570719107523,43621.52173913043,48185.681818181816,59298.96907216495
venta,19.41156,-99.16055,,0901500011375,1894,234.0,10.0,50.0,64.0,7.0,2.0,2.0,54470.06329113924,55303.975155279506,59626.27211989888,44114.67607973422,13091.157508631488,933.511827516687,914.1570719107523,43621.52173913043,48185.681818181816,59298.96907216495
venta,19.41156,-99.16055,,0901500011375,1895,234.0,10.0,50.0,64.0,7.0,2.0,2.0,44105.63829787234,55303.975155279506,59626.27211989888,46722.07977627318,12978.623478541303,933.511827516687,914.1570719107523,43621.52173913043,48185.681818181816,59298.96907216495
venta,19.41156,-99.16055,,0901500011375,1896,234.0,10.0,50.0,64.0,7.0,2.0,2.0,44139.41860465116,55303.975155279506,59626.27211989888,46697.337251356235,12980.634860164642,933.511827516687,914.1570719107523,43621.52173913043,48185.681818181816,59298.96907216495
venta,19.41156,-99.16055,,0901500011375,1897,234.0,10.0,50.0,64.0,7.0,2.0,2.0,44106.42857142857,55303.975155279506,59626.27211989888,46722.07977627318,12978.670660137792,933.511827516687,914.1570719107523,43621.52173913043,48185.681818181816,59298.96907216495
venta,19.41156,-99.16055,,0901500011375,1898,234.0,10.0,50.0,64.0,7.0,2.0,2.0,55044.52173913043,55016.745931283906,59626.27211989888,44114.67607973422,13068.013384771193,933.511827516687,914.1570719107523,43621.52173913043,48185.681818181816,59298.96907216495
