main_name,location,id,property_type,price_type,days_on_site,lat,lon,Baños,Estacionamientos,Recámaras,m2_totales,m2_construidos,years,price_final,source,geometry,index_right,CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,Ambito
Departamento Jalapa  Colonia Roma Norte Cuauhtemoc Remate,"Cuauhtemoc, Cuauhtémoc, Distrito Federal",884,depto,venta,2.0,19.4184822,-99.1614643,1.0,1.0,2.0,70.0,70.0,36.0,3840000.0,metros_cubicos,POINT (-99.16146430000001 19.4184822),12699,0901500011002,09,015,0001,1002,Urbana
Se Vende Departamento En La Colonia Roma,"Roma Norte, Cuauhtémoc, Distrito Federal",885,depto,venta,2.0,19.4195256,-99.162549,1.0,1.0,2.0,63.0,63.0,0.0,4774000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta En Roma Norte Calle Manzanillo 221081ru,"Roma Norte, Cuauhtémoc, Distrito Federal",887,depto,venta,3.0,19.4195256,-99.162549,1.0,1.0,1.0,42.0,42.0,41.0,2595000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta Colonia Roma,"Roma Norte, Cuauhtémoc, Distrito Federal",888,depto,venta,4.0,19.4195256,-99.162549,2.0,1.0,3.0,86.0,86.0,34.0,4495000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta En Roma Norte Ff  21 - 1901  -  1,"Roma Norte, Cuauhtémoc, Distrito Federal",889,depto,venta,4.0,19.4195256,-99.162549,1.0,2.0,1.0,57.0,57.0,2.0,4027000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento Remodelado En Venta En Roma Norte Ro - Dv21838,"Cuauhtémoc, Distrito Federal",893,depto,venta,29.0,19.4195256,-99.162549,2.0,2.0,2.0,85.0,85.0,0.0,3995002.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Trendy Apartment For Sale In The Heart Of Roma Norte,"Tonala, Roma Norte, Cuauhtémoc, Distrito Federal",896,depto,venta,55.0,19.4194151,-99.1632699,2.0,2.0,2.0,133.0,133.0,14.0,10200000.0,metros_cubicos,POINT (-99.1632699 19.4194151),12699,0901500011002,09,015,0001,1002,Urbana
"Departamento En Venta Cuauhtémoc, Roma Norte. Gis. #22-68","Roma Norte, Cuauhtémoc, Distrito Federal",901,depto,venta,4.0,19.4195256,-99.162549,2.0,2.0,2.0,85.0,85.0,12.0,3995000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta Calle Zacatecas Roma Norte ,"Roma Norte, Cuauhtémoc, Distrito Federal",905,depto,venta,2.0,19.4195256,-99.162549,2.0,1.0,1.0,72.0,72.0,2.0,4590000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta En Roma Norte  Ff  22  -  1619 - 1,"Roma Norte, Cuauhtémoc, Distrito Federal",907,depto,venta,2.0,19.4195256,-99.162549,1.0,1.0,1.0,57.0,57.0,2.0,3725082.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta En Roma Norte Cuauhtemoc 212064al,"Roma Norte, Cuauhtémoc, Distrito Federal",910,depto,venta,4.0,19.4195256,-99.162549,2.0,,2.0,81.0,81.0,0.0,5292000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
"Caminando De La Cibeles, Con Terraza","Tabasco, Roma Norte, Cuauhtémoc, Distrito Federal",917,depto,venta,47.0,19.4184898,-99.1637389,2.0,1.0,2.0,110.0,110.0,0.0,9500000.0,metros_cubicos,POINT (-99.1637389 19.4184898),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta En Roma Norte Calle San Luis Potosí Ir22947,"Roma Norte, Cuauhtémoc, Distrito Federal",919,depto,venta,2.0,19.4195256,-99.162549,2.0,2.0,2.0,159.0,159.0,0.0,10855180.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta Roma Norte Manzanillo,"Roma Norte, Cuauhtémoc, Distrito Federal",921,depto,venta,3.0,19.4195256,-99.162549,1.0,,1.0,42.0,42.0,41.0,2595000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Penthouse En Roma Norte Zacatecas Lc212447,"Roma Norte, Cuauhtémoc, Distrito Federal",924,depto,venta,2.0,19.4195256,-99.162549,3.0,2.0,3.0,284.0,284.0,0.0,12900000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
"3541 Av. Chapultepec, Roma Norte","Av  Chapultepec, Roma Norte, Cuauhtémoc, Distrito Federal",925,depto,venta,,19.423454,-99.161918,2.0,2.0,3.0,213.0,213.0,0.0,7000000.0,metros_cubicos,POINT (-99.161918 19.423454),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta Cordoba Cuauhtemoc. Roma Norte,"Roma Norte, Cuauhtémoc, Distrito Federal",929,depto,venta,2.0,19.4195256,-99.162549,2.0,1.0,3.0,86.0,86.0,34.0,4495000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta Cuauhtémoc Roma Norte Gis,"Roma Norte, Cuauhtémoc, Distrito Federal",932,depto,venta,4.0,19.4195256,-99.162549,2.0,1.0,2.0,71.0,71.0,2.0,4455000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta En Cordoba Roma Norte 214976ru,"Roma Norte, Cuauhtémoc, Distrito Federal",933,depto,venta,4.0,19.4195256,-99.162549,2.0,1.0,3.0,86.0,86.0,0.0,4495000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta En Roma Norte Cordoba 214976ru,"Roma Norte, Cuauhtémoc, Distrito Federal",934,depto,venta,4.0,19.4195256,-99.162549,2.0,1.0,3.0,86.0,86.0,0.0,4495000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Renta En Roma Norte En Medellin,"Roma Norte, Cuauhtémoc, Distrito Federal",938,depto,renta,15.0,19.4195256,-99.162549,1.0,1.0,2.0,96.0,96.0,10.0,25001.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento  En Roma Norte / Cuauhtémoc - Ari-698-de,"Roma Norte, Cuauhtémoc, Distrito Federal",939,depto,venta,2.0,19.4195256,-99.162549,2.0,,2.0,82.0,82.0,0.0,4450000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta En Roma Norte Cuauhtemoc 2268al,"Roma Norte, Cuauhtémoc, Distrito Federal",941,depto,venta,4.0,19.4195256,-99.162549,2.0,2.0,2.0,85.0,85.0,0.0,3995000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta Cuauhtemoc Roma Norte Gch223135,"Roma Norte, Cuauhtémoc, Distrito Federal",945,depto,venta,33.0,19.4195256,-99.162549,2.0,2.0,2.0,122.0,122.0,1.0,8403543.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta Roma Norte Zacatecas ,"Roma Norte, Cuauhtémoc, Distrito Federal",948,depto,venta,2.0,19.4195256,-99.162549,1.0,,1.0,57.0,57.0,2.0,3725000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta En Roma Norte 22948ru,"Roma Norte, Cuauhtémoc, Distrito Federal",951,depto,venta,4.0,19.4195256,-99.162549,1.0,1.0,1.0,60.0,60.0,41.0,3395000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta En Cuauhtémoc Roma Norte 21-1901ig,"Roma Norte, Cuauhtémoc, Distrito Federal",952,depto,venta,4.0,19.4195256,-99.162549,1.0,1.0,1.0,57.0,57.0,2.0,3725000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta Roma Norte Dh 21 2064,"Roma Norte, Cuauhtémoc, Distrito Federal",953,depto,venta,4.0,19.4195256,-99.162549,2.0,,2.0,81.0,81.0,81.0,5440002.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
"Departamento En Venta Cuauhtémoc, Roma Norte Gis.","Roma Norte, Cuauhtémoc, Distrito Federal",954,depto,venta,4.0,19.4195256,-99.162549,1.0,1.0,1.0,57.0,57.0,2.0,3750000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta Roma Norte  Gcisrah,"Roma Norte, Cuauhtémoc, Distrito Federal",956,depto,venta,4.0,19.4195256,-99.162549,1.0,,1.0,60.0,60.0,41.0,3595000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta En Roma Norte Ff  21 - 4976 - 1,"Roma Norte, Cuauhtémoc, Distrito Federal",957,depto,venta,4.0,19.4195256,-99.162549,2.0,1.0,3.0,86.0,86.0,34.0,4495018.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta En Roma Norte 22948al,"Roma Norte, Cuauhtémoc, Distrito Federal",966,depto,venta,4.0,19.4195256,-99.162549,1.0,1.0,1.0,60.0,60.0,41.0,3395000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta En Roma Norte 214976rt,"Roma Norte, Cuauhtémoc, Distrito Federal",967,depto,venta,4.0,19.4195256,-99.162549,2.0,1.0,3.0,86.0,86.0,34.0,4495000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
"Departamento En Venta Cuauhtémoc, Roma Norte Gis.","Roma Norte, Cuauhtémoc, Distrito Federal",968,depto,venta,4.0,19.4195256,-99.162549,1.0,1.0,1.0,57.0,57.0,2.0,3725000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta En Roma Norte  Ff  21 - 1908 - 1,"Roma Norte, Cuauhtémoc, Distrito Federal",972,depto,venta,4.0,19.4195256,-99.162549,2.0,1.0,1.0,74.0,74.0,2.0,5140000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
"Jalapa, Roma Norte","Roma Norte, Cuauhtémoc, Distrito Federal",974,depto,venta,7.0,19.4195256,-99.162549,2.0,1.0,2.0,84.0,84.0,5.0,4950000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta En Zacatecas Roma Norte 214975ru,"Roma Norte, Cuauhtémoc, Distrito Federal",975,depto,venta,4.0,19.4195256,-99.162549,2.0,2.0,3.0,90.0,90.0,0.0,4495000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
*estrena Pent House En Venta Roma Norte ( L),"Tabasco, Roma Norte, Cuauhtémoc, Distrito Federal",976,depto,venta,54.0,19.4188488,-99.1613324,2.0,2.0,2.0,185.0,185.0,0.0,14346500.0,metros_cubicos,POINT (-99.16133240000001 19.4188488),12699,0901500011002,09,015,0001,1002,Urbana
Hermoso Departamento En Venta,"Roma Norte, Cuauhtémoc, Distrito Federal",980,depto,venta,8.0,19.4185297,-99.1636371,2.0,1.0,2.0,95.0,95.0,0.0,5300000.0,metros_cubicos,POINT (-99.1636371 19.4185297),12699,0901500011002,09,015,0001,1002,Urbana
"Departamento En Venta En Cuauhtémoc, Roma Norte Gis.","Roma Norte, Cuauhtémoc, Distrito Federal",988,depto,venta,4.0,19.4195256,-99.162549,2.0,1.0,1.0,67.0,67.0,2.0,4278000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta Cuauhtémoc Roma Norte Gis,"Roma Norte, Cuauhtémoc, Distrito Federal",989,depto,venta,4.0,19.4195256,-99.162549,1.0,1.0,1.0,57.0,57.0,2.0,3780000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta Roma Norte Fcrahref,"Roma Norte, Cuauhtémoc, Distrito Federal",998,depto,venta,18.0,19.4195256,-99.162549,3.0,2.0,3.0,151.0,151.0,3.0,10500000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta Roma Norte Fcrahref,"Roma Norte, Cuauhtémoc, Distrito Federal",999,depto,venta,2.0,19.4195256,-99.162549,3.0,2.0,3.0,151.0,151.0,2.0,10800000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta En Roma Norte 214976al,"Roma Norte, Cuauhtémoc, Distrito Federal",1001,depto,venta,4.0,19.4195256,-99.162549,2.0,1.0,3.0,86.0,86.0,0.0,4495000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta En Cuauhtemoc Roma Norte 214976rt,"Roma Norte, Cuauhtémoc, Distrito Federal",1002,depto,venta,4.0,19.4195256,-99.162549,2.0,1.0,3.0,86.0,86.0,0.0,4495000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta En Roma Norte Cuauhtemoc 214976al,"Roma Norte, Cuauhtémoc, Distrito Federal",1003,depto,venta,4.0,19.4195256,-99.162549,2.0,1.0,3.0,86.0,86.0,0.0,4495000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Penthouse En Venta En Zacatecas Roma Norte 212447rt,"Roma Norte, Cuauhtémoc, Distrito Federal",1007,depto,venta,4.0,19.4195256,-99.162549,3.0,2.0,3.0,284.0,284.0,0.0,14700000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
"Departamento En Venta En La Calle Jalapa, Colonia Roma Norte","Jalapa, Roma Norte, Cuauhtémoc, Distrito Federal",1014,depto,venta,40.0,19.4204591,-99.1614862,2.0,1.0,3.0,150.0,150.0,0.0,5900000.0,metros_cubicos,POINT (-99.1614862 19.4204591),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta En Roma Norte Yucatan 2268ru,"Roma Norte, Cuauhtémoc, Distrito Federal",1016,depto,venta,4.0,19.4195256,-99.162549,2.0,2.0,2.0,85.0,85.0,0.0,3995000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Penthouse En Venta En Zacatecas Cuauhtemoc Roma Norte 212447rt,"Roma Norte, Cuauhtémoc, Distrito Federal",1019,depto,venta,4.0,19.4195256,-99.162549,3.0,2.0,3.0,284.0,284.0,0.0,14700000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta En Cordoba Cat214976,"Roma Norte, Cuauhtémoc, Distrito Federal",1021,depto,venta,2.0,19.4195256,-99.162549,2.0,1.0,3.0,86.0,86.0,0.0,4495000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
"Departamento En Venta Cuauhtémoc, Roma Norte Gis.","Roma Norte, Cuauhtémoc, Distrito Federal",1031,depto,venta,4.0,19.4195256,-99.162549,1.0,1.0,1.0,75.0,75.0,2.0,6500000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta Cuauhtémoc Roma Norte Gis,"Roma Norte, Cuauhtémoc, Distrito Federal",1032,depto,venta,4.0,19.4195256,-99.162549,2.0,1.0,1.0,74.0,74.0,2.0,4780000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta Roma Norte Cuauhtémoc Rt 22-3138,"Roma Norte, Cuauhtémoc, Distrito Federal",1033,depto,venta,28.0,19.4195256,-99.162549,3.0,2.0,3.0,160.0,160.0,1.0,12843080.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Roma Norte,"Cuauhtémoc, Distrito Federal",1039,depto,venta,2.0,19.4184822,-99.1614643,2.0,1.0,3.0,80.0,80.0,0.0,3840000.0,metros_cubicos,POINT (-99.16146430000001 19.4184822),12699,0901500011002,09,015,0001,1002,Urbana
Colonia Roma Se Vende  Departamento Nuevo,"Roma Norte, Cuauhtémoc, Distrito Federal",1040,depto,venta,2.0,19.4195256,-99.162549,2.0,1.0,2.0,70.0,70.0,0.0,5436000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta Cuauhtémoc Roma Norte Gis.,"Roma Norte, Cuauhtémoc, Distrito Federal",1041,depto,venta,4.0,19.4195256,-99.162549,2.0,1.0,1.0,69.0,69.0,2.0,4364000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta En Roma Norte 221081me,"Roma Norte, Cuauhtémoc, Distrito Federal",1043,depto,venta,3.0,19.4195256,-99.162549,1.0,,1.0,42.0,42.0,0.0,2595000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
"Álvaro Obregón, Roma Norte","Roma Norte, Cuauhtémoc, Distrito Federal",1045,depto,venta,5.0,19.4195256,-99.162549,1.0,,1.0,31.0,31.0,0.0,3029711.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En  Roma Norte,"Roma Norte, Cuauhtémoc, Distrito Federal",1059,depto,venta,41.0,19.4195256,-99.162549,2.0,2.0,2.0,85.0,85.0,0.0,6500000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta En Roma Norte 214976nc,"Roma Norte, Cuauhtémoc, Distrito Federal",1064,depto,venta,4.0,19.4195256,-99.162549,2.0,1.0,3.0,86.0,86.0,0.0,4495000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta En Roma Norte Zacatecas 211889ru,"Roma Norte, Cuauhtémoc, Distrito Federal",1068,depto,venta,4.0,19.4195256,-99.162549,2.0,1.0,1.0,67.0,67.0,0.0,4250000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta En Roma Norte 22948rt,"Roma Norte, Cuauhtémoc, Distrito Federal",1080,depto,venta,3.0,19.4195256,-99.162549,1.0,,1.0,60.0,60.0,0.0,3395000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento Con Una Oportunidad De Inversion,"Av Chapultepec  246, Roma Norte, Cuauhtémoc, Distrito Federal",1081,depto,venta,8.0,19.4239626,-99.1609669,2.0,1.0,2.0,85.0,85.0,10.0,2038000.0,metros_cubicos,POINT (-99.16096690000001 19.4239626),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta En Roma Norte Zacatecas 211906ig,"Roma Norte, Cuauhtémoc, Distrito Federal",1087,depto,venta,4.0,19.4195256,-99.162549,1.0,1.0,1.0,57.0,57.0,0.0,3780000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta En Roma Norte 214981al,"Roma Norte, Cuauhtémoc, Distrito Federal",1088,depto,venta,4.0,19.4195256,-99.162549,1.0,,1.0,60.0,60.0,0.0,3595000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta Roma Norte,"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",1098,depto,venta,32.0,19.419526,-99.162549,2.0,,2.0,0.0,93.0,0.0,6306550.0,metros_cubicos,POINT (-99.162549 19.419526),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta Roma Norte,"Snsn, Roma Norte, Cuauhtémoc, Distrito Federal",1099,depto,venta,32.0,19.419526,-99.162549,2.0,,2.0,0.0,86.0,0.0,5999560.0,metros_cubicos,POINT (-99.162549 19.419526),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta En Cuauhtemoc Roma Norte Oaxaca 212071rt,"Roma Norte, Cuauhtémoc, Distrito Federal",1108,depto,venta,4.0,19.4195256,-99.162549,2.0,,2.0,81.0,81.0,0.0,5717000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta En Cuauhtemoc Roma Norte 211905ig,"Roma Norte, Cuauhtémoc, Distrito Federal",1109,depto,venta,4.0,19.4195256,-99.162549,2.0,1.0,2.0,71.0,71.0,0.0,4390000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta En Frontera Roma Norte 214981ru,"Roma Norte, Cuauhtémoc, Distrito Federal",1110,depto,venta,4.0,19.4195256,-99.162549,1.0,,1.0,60.0,60.0,0.0,3595000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta En Roma Norte  Ff  22 - 933 - 1,"Roma Norte, Cuauhtémoc, Distrito Federal",1122,depto,venta,4.0,19.4195256,-99.162549,1.0,1.0,1.0,76.0,76.0,0.0,5006951.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta En Cuauhtemoc Roma Norte 212064ru,"Roma Norte, Cuauhtémoc, Distrito Federal",1123,depto,venta,4.0,19.4195256,-99.162549,2.0,1.0,2.0,81.0,81.0,0.0,5440000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Colonia Roma Se Vende Amplio Departamento,"Roma Norte, Cuauhtémoc, Distrito Federal",1135,depto,venta,2.0,19.4195256,-99.162549,2.0,1.0,2.0,70.0,70.0,0.0,5627000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta En Cuauhtemoc Roma Norte 212067rt,"Roma Norte, Cuauhtémoc, Distrito Federal",1140,depto,venta,4.0,19.4195256,-99.162549,2.0,,2.0,81.0,81.0,0.0,5515000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta En Roma Norte Oaxaca 212065rt,"Roma Norte, Cuauhtémoc, Distrito Federal",1141,depto,venta,4.0,19.4195256,-99.162549,2.0,,2.0,77.0,77.0,0.0,5643000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Departamento En Venta En Oaxaca Roma Norte 212069rt,"Roma Norte, Cuauhtémoc, Distrito Federal",1142,depto,venta,4.0,19.4195256,-99.162549,2.0,,2.0,81.0,81.0,0.0,5636000.0,metros_cubicos,POINT (-99.162549 19.4195256),12699,0901500011002,09,015,0001,1002,Urbana
Renta Depta Plaza Río De Janeiro Col. Roma.,"Rio De Janeiro, Roma Norte, Cuauhtémoc, Distrito Federal",1143,depto,renta,15.0,19.4213897,-99.1604944,2.0,1.0,3.0,211.0,211.0,0.0,800000.0,metros_cubicos,POINT (-99.1604944 19.4213897),12699,0901500011002,09,015,0001,1002,Urbana
