main_name,location,id,property_type,price_type,days_on_site,lat,lon,Baños,Estacionamientos,Recámaras,m2_totales,m2_construidos,years,price_final,source,geometry,index_right,CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,Ambito,new_id,num_comercios,is_consultorio,is_recreativo,is_retail,is_escuela,is_depto,Baños_imp,Recámaras_imp,m2_totales_imp,m2_construidos_imp,precio_m2,precio_m2_con,m2_ratio,m2_price_ratio,precio_m2_final
casa en venta roma norte,"Puebla, Roma Norte, Cuauhtémoc, Distrito Federal",784,casa,venta,22.0,19.4201,-99.1736,2.0,1.0,1.0,70.0,168.0,0.0,10500000.0,metros_cubicos,POINT (-99.17359999999999 19.4201),12570,0901500011089,9,15,1,1089,Urbana,1369,370.0,66.0,57.0,67.0,11.0,0,2.0,1.0,70.0,168.0,150000.0,62500.0,2.4,0.4166666666666667,62500.0
"departamento venta alure condesa, sinaloa","Sinaloa, Roma Norte, Cuauhtémoc, Distrito Federal",793,depto,venta,3.0,19.4198868,-99.1720176,1.0,1.0,1.0,53.0,53.0,3.0,3950000.0,metros_cubicos,POINT (-99.1720176 19.4198868),12570,0901500011089,9,15,1,1089,Urbana,1370,476.0,118.0,64.0,84.0,17.0,1,1.0,1.0,53.0,53.0,74528.30188679245,74528.30188679245,1.0,1.0,74528.30188679245
departamento en renta en la colonia roma norte,"Puebla, Roma Norte, Cuauhtémoc, Distrito Federal",851,depto,renta,18.0,19.4205,-99.1715,1.0,1.0,3.0,82.0,82.0,45.0,16000.0,metros_cubicos,POINT (-99.17149999999999 19.4205),12570,0901500011089,9,15,1,1089,Urbana,1371,458.0,101.0,80.0,92.0,15.0,1,1.0,3.0,82.0,82.0,33449.47735191637,33449.47735191637,1.0,1.0,33449.47735191637
"departamento en renta, roma norte, ciudad de méxico","Av Chapultepec 512, Roma Norte, Ciudad De México, Cdmx, México, Roma Norte, Cuauhtémoc, Distrito Federal",1093,depto,renta,20.0,19.4212093,-99.1727219,2.0,1.0,2.0,72.0,72.0,15.0,20000.0,metros_cubicos,POINT (-99.1727219 19.4212093),12570,0901500011089,9,15,1,1089,Urbana,1372,388.0,64.0,85.0,67.0,13.0,1,2.0,2.0,72.0,72.0,47619.04761904761,47619.04761904761,1.0,1.0,47619.04761904761
departamento en renta col. roma norte,"Roma Norte, Cuauhtémoc, Distrito Federal",1126,depto,renta,8.0,19.4197681,-99.172099,3.0,1.0,2.0,100.0,100.0,81.0,24500.0,metros_cubicos,POINT (-99.172099 19.4197681),12570,0901500011089,9,15,1,1089,Urbana,1373,456.0,118.0,53.0,79.0,17.0,1,3.0,2.0,100.0,100.0,41999.99999999999,41999.99999999999,1.0,1.0,41999.99999999999
"departamento en renta, roma norte, ciudad de méxico","Puebla 379, Roma Norte, Cuauhtémoc, Distrito Federal",1228,depto,renta,2.0,19.4203706,-99.1739533,1.0,,2.0,77.0,77.0,60.0,14500.0,metros_cubicos,POINT (-99.17395329999999 19.4203706),12570,0901500011089,9,15,1,1089,Urbana,1374,365.0,67.0,57.0,66.0,10.0,1,1.0,2.0,77.0,77.0,32282.003710575136,32282.003710575136,1.0,1.0,32282.003710575136
"10876 puebla, roma norte","Puebla, Roma Norte, Cuauhtémoc, Distrito Federal",1344,depto,venta,,19.420405,-99.17167,2.0,1.0,2.0,113.0,113.0,0.0,5985000.0,metros_cubicos,POINT (-99.17167000000001 19.420405),12570,0901500011089,9,15,1,1089,Urbana,1375,455.0,103.0,79.0,94.0,15.0,1,2.0,2.0,113.0,113.0,52964.601769911504,52964.601769911504,1.0,1.0,52964.601769911504
acapulco 37 col. roma norte cuauhtèmoc,"Acapulco 37, Roma Norte, Cuauhtémoc, Distrito Federal",1443,depto,venta,10.0,19.4193691,-99.1743199,2.0,2.0,3.0,99.0,99.0,0.0,5200000.0,metros_cubicos,POINT (-99.1743199 19.4193691),12570,0901500011089,9,15,1,1089,Urbana,1376,333.0,28.0,55.0,72.0,10.0,1,2.0,3.0,99.0,99.0,52525.25252525252,52525.25252525252,1.0,1.0,52525.25252525252
"7630 puebla, roma norte","Puebla, Roma Norte, Cuauhtémoc, Distrito Federal",1547,casa,venta,,19.420405,-99.17167,2.0,1.0,2.0,113.0,113.0,0.0,5985000.0,metros_cubicos,POINT (-99.17167000000001 19.420405),12570,0901500011089,9,15,1,1089,Urbana,1377,455.0,103.0,79.0,94.0,15.0,0,2.0,2.0,113.0,113.0,52964.601769911504,52964.601769911504,1.0,1.0,52964.601769911504
ubicadísimo departamento en venta roma norte,"Durango 325, Roma Norte, Cuauhtémoc, Distrito Federal",1612,depto,venta,2.0,19.4187681,-99.173099,2.0,1.0,2.0,100.0,100.0,55.0,4300000.0,metros_cubicos,POINT (-99.17309899999999 19.4187681),12570,0901500011089,9,15,1,1089,Urbana,1381,364.0,79.0,39.0,62.0,14.0,1,2.0,2.0,100.0,100.0,43000.0,43000.0,1.0,1.0,43000.0
venta moderno departamento  excelente ubicación col. roma,"Acapulco 37, Roma Norte, Cuauhtémoc, Distrito Federal",1707,depto,venta,1.0,19.4193691,-99.1743199,3.0,2.0,3.0,105.0,105.0,0.0,7700000.0,metros_cubicos,POINT (-99.1743199 19.4193691),12570,0901500011089,9,15,1,1089,Urbana,1383,333.0,28.0,55.0,72.0,10.0,1,3.0,3.0,105.0,105.0,73333.33333333333,73333.33333333333,1.0,1.0,73333.33333333333
departamento en roma norte mx20-jr5612,"Cuauhtémoc, Distrito Federal",1888,depto,venta,4.0,19.4193691,-99.1743199,2.0,2.0,3.0,99.0,99.0,14.0,5374000.0,metros_cubicos,POINT (-99.1743199 19.4193691),12570,0901500011089,9,15,1,1089,Urbana,1388,333.0,28.0,55.0,72.0,10.0,1,2.0,3.0,99.0,99.0,54282.82828282828,54282.82828282828,1.0,1.0,54282.82828282828
"venta de departamento en roma norte, cuauhtémoc con 2 recámaras, id: 56344",,238,depto,venta,,19.42059,-99.17513,2.0,,2.0,146.0,146.0,,7425000.0,viva_anuncios,POINT (-99.17513 19.42059),12570,0901500011089,9,15,1,1089,Urbana,1395,299.0,26.0,56.0,85.0,7.0,1,2.0,2.0,146.0,146.0,50856.16438356164,50856.16438356164,1.0,1.0,50856.16438356164
"10876 puebla, roma norte",,278,casa,venta,,19.4204,-99.17167,2.0,,2.0,113.0,113.0,,5985000.0,viva_anuncios,POINT (-99.17167000000001 19.4204),12570,0901500011089,9,15,1,1089,Urbana,1397,455.0,103.0,79.0,94.0,15.0,0,2.0,2.0,113.0,113.0,52964.601769911504,52964.601769911504,1.0,1.0,52964.601769911504
departamento en roma norte cerca reforma,,350,depto,venta,,19.42122,-99.17272,2.0,,3.0,,,,5400000.0,viva_anuncios,POINT (-99.17272 19.42122),12570,0901500011089,9,15,1,1089,Urbana,1398,383.0,59.0,86.0,67.0,13.0,1,2.0,3.0,130.0,100.6,41538.46153846154,53677.9324055666,0.7738461538461539,1.2922465208747516,41538.46153846154
"excelente depa en venta en acapulco, roma norte",,365,depto,venta,,19.41896,-99.17377,2.0,,2.0,130.0,130.0,,8200000.0,viva_anuncios,POINT (-99.17377 19.41896),12570,0901500011089,9,15,1,1089,Urbana,1399,371.0,79.0,46.0,62.0,9.0,1,2.0,2.0,130.0,130.0,63076.92307692308,63076.92307692308,1.0,1.0,63076.92307692308
"vendo departamento en la roma $6,200,000",,421,depto,venta,,19.42119,-99.17203,2.0,,3.0,,,,6200000.0,viva_anuncios,POINT (-99.17203000000001 19.42119),12570,0901500011089,9,15,1,1089,Urbana,1400,401.0,50.0,110.0,75.0,15.0,1,2.0,3.0,130.0,100.6,47692.307692307695,61630.218687872766,0.7738461538461539,1.2922465208747516,47692.307692307695
excelente ph en venta en la colonia roma norte,,585,depto,venta,,19.4212,-99.17272,2.0,,3.0,110.0,110.0,,5400000.0,viva_anuncios,POINT (-99.17272 19.4212),12570,0901500011089,9,15,1,1089,Urbana,1408,388.0,64.0,85.0,67.0,13.0,1,2.0,3.0,110.0,110.0,49090.90909090909,49090.90909090909,1.0,1.0,49090.90909090909
venta departamento amueblado en roma norte,,608,depto,venta,,19.41986,-99.17187,2.0,,2.0,69.0,69.0,,5750000.0,viva_anuncios,POINT (-99.17187 19.41986),12570,0901500011089,9,15,1,1089,Urbana,1409,460.0,109.0,65.0,89.0,16.0,1,2.0,2.0,69.0,69.0,83333.33333333333,83333.33333333333,1.0,1.0,83333.33333333333
sinaloa roma norte,,635,casa,venta,,19.41988,-99.17201,1.0,,1.0,,,,4100000.0,viva_anuncios,POINT (-99.17201 19.41988),12570,0901500011089,9,15,1,1089,Urbana,1410,477.0,118.0,64.0,85.0,17.0,0,1.0,1.0,283.2,94.0,14477.401129943504,43617.02127659575,0.3319209039548023,3.0127659574468084,43617.02127659575
"venta departamento col. roma norte, condesa",,701,depto,venta,,19.4204,-99.17167,2.0,,2.0,,,,5985000.0,viva_anuncios,POINT (-99.17167000000001 19.4204),12570,0901500011089,9,15,1,1089,Urbana,1413,455.0,103.0,79.0,94.0,15.0,1,2.0,2.0,77.4,118.8,77325.58139534883,50378.78787878788,1.5348837209302324,0.6515151515151516,77325.58139534883
departamento cerca de metro insurgentes y av cuauhtémoc,"Colima 46, Roma Norte, Cuauhtémoc, Distrito Federal",17,depto,renta,3.0,19.4208119,-99.1556128,2.0,2.0,2.0,100.0,120.0,12.0,22000.0,metros_cubicos,POINT (-99.1556128 19.4208119),12691,0901500011017,9,15,1,1017,Urbana,1415,333.0,101.0,38.0,63.0,3.0,1,2.0,2.0,100.0,120.0,37714.28571428571,31428.571428571424,1.2,0.8333333333333333,37714.28571428571
departamento de 2 niveles en la roma norte,"Córdoba 74, Roma Norte, Ciudad De México, Cdmx, México, Roma Norte, Cuauhtémoc, Distrito Federal",26,depto,venta,18.0,19.4205052,-99.1587829,2.0,2.0,2.0,128.0,128.0,12.0,5990000.0,metros_cubicos,POINT (-99.15878290000001 19.4205052),12691,0901500011017,9,15,1,1017,Urbana,1416,346.0,73.0,44.0,55.0,19.0,1,2.0,2.0,128.0,128.0,46796.875,46796.875,1.0,1.0,46796.875
últimos deptos en preventa en roma norte,"Frontera, Roma Norte, Cuauhtémoc, Distrito Federal",27,depto,venta,11.0,19.4196927,-99.1560364,2.0,1.0,2.0,103.0,103.0,0.0,6732700.0,metros_cubicos,POINT (-99.1560364 19.4196927),12691,0901500011017,9,15,1,1017,Urbana,1417,290.0,35.0,51.0,80.0,6.0,1,2.0,2.0,103.0,103.0,65366.01941747573,65366.01941747573,1.0,1.0,65366.01941747573
"departamento en roma norte, cuauhtémoc con 3 recámaras, 154 m², id: 41504","Colima, Roma Norte, Cuauhtémoc, Distrito Federal",66,depto,venta,,19.4210727,-99.1557975,2.0,2.0,3.0,168.0,154.0,0.0,10592361.0,metros_cubicos,POINT (-99.15579750000001 19.4210727),12691,0901500011017,9,15,1,1017,Urbana,1418,319.0,102.0,35.0,62.0,3.0,1,2.0,3.0,168.0,154.0,63049.767857142855,68781.56493506493,0.9166666666666666,1.0909090909090908,63049.767857142855
excelente ubicación con roof garden privado de 52m2,"Av. Chapultepec Sn, Roma Norte, Cuauhtémoc, Distrito Federal",67,depto,venta,3.0,19.4244343,-99.1594778,3.0,1.0,2.0,114.0,62.47,0.0,5250000.0,metros_cubicos,POINT (-99.1594778 19.4244343),12691,0901500011017,9,15,1,1017,Urbana,1419,287.0,9.0,38.0,55.0,16.0,1,3.0,2.0,114.0,62.47,46052.63157894737,84040.33936289418,0.5479824561403509,1.8248759404514168,46052.63157894737
"d1321 - av. chapultepec, roma norte","Av  Chapultepec, Roma Norte, Cuauhtémoc, Distrito Federal",132,depto,venta,,19.424089,-99.15982,1.0,1.0,1.0,58.0,58.0,0.0,4500000.0,metros_cubicos,POINT (-99.15982 19.424089),12691,0901500011017,9,15,1,1017,Urbana,1422,299.0,9.0,42.0,59.0,13.0,1,1.0,1.0,58.0,58.0,77586.20689655172,77586.20689655172,1.0,1.0,77586.20689655172
"roma norte, espectacular departamento amueblado","Puebla, Roma Norte, Cuauhtémoc, Distrito Federal",161,depto,venta,,19.4233553,-99.1588694,1.0,,2.0,102.0,102.0,10.0,3600000.0,metros_cubicos,POINT (-99.1588694 19.4233553),12691,0901500011017,9,15,1,1017,Urbana,1423,333.0,58.0,43.0,50.0,9.0,1,1.0,2.0,102.0,102.0,35294.117647058825,35294.117647058825,1.0,1.0,35294.117647058825
"muy bien ubicado depa en el corazón de roma norte, 23877","Mérida, Roma Norte, Cuauhtémoc, Distrito Federal",203,depto,renta,,19.4209205,-99.1577961,1.0,1.0,1.0,63.0,63.0,0.0,19000.0,metros_cubicos,POINT (-99.1577961 19.4209205),12691,0901500011017,9,15,1,1017,Urbana,1424,339.0,108.0,41.0,62.0,12.0,1,1.0,1.0,63.0,63.0,51700.68027210884,51700.68027210884,1.0,1.0,51700.68027210884
departamento con excelentes acabados en una extraordinaria ubicación,"Córdoba, Roma Norte, Ciudad De México, Cdmx, México, Roma Norte, Cuauhtémoc, Distrito Federal",224,depto,renta,1.0,19.4186168,-99.1585712,2.0,1.0,1.0,100.0,100.0,0.0,26000.0,metros_cubicos,POINT (-99.1585712 19.4186168),12691,0901500011017,9,15,1,1017,Urbana,1425,324.0,35.0,71.0,75.0,17.0,1,2.0,1.0,100.0,100.0,44571.428571428565,44571.428571428565,1.0,1.0,44571.428571428565
departamento en cerrada de colima número 5,"Cerrada De Colima  5, Roma Norte, Cuauhtémoc, Distrito Federal",258,depto,renta,6.0,19.4211937,-99.157191,1.0,,2.0,58.0,58.0,40.0,9000.0,metros_cubicos,POINT (-99.157191 19.4211937),12691,0901500011017,9,15,1,1017,Urbana,1427,370.0,111.0,47.0,70.0,8.0,1,1.0,2.0,58.0,58.0,26600.985221674873,26600.985221674873,1.0,1.0,26600.985221674873
"departamento en renta roma, cuauhtémoc | jardín pushkin | condesa | insurgentes","Colima 82, Depto. 201, Roma Norte, Cuauhtémoc, Distrito Federal",260,depto,renta,4.0,19.4205483,-99.1568315,1.0,1.0,1.0,54.28,54.28,70.0,16500.0,metros_cubicos,POINT (-99.1568315 19.4205483),12691,0901500011017,9,15,1,1017,Urbana,1428,361.0,112.0,48.0,74.0,7.0,1,1.0,1.0,54.28,54.28,52110.748499842084,52110.748499842084,1.0,1.0,52110.748499842084
vende precioso penthouse con acabados de lujo en la colonia roma  norte,"Tabasco 122, Roma Norte, Cuauhtémoc, Distrito Federal",272,depto,venta,3.0,19.4193454,-99.1580477,2.0,,2.0,267.0,,0.0,15000000.0,metros_cubicos,POINT (-99.1580477 19.4193454),12691,0901500011017,9,15,1,1017,Urbana,1429,314.0,35.0,60.0,70.0,17.0,1,2.0,2.0,85.6,85.6,56179.77528089887,175233.6448598131,0.32059925093632957,3.119158878504673,56179.77528089887
"departamento en roma norte, cuauhtémoc con 4 recámaras, 192 m², id: 44859","Tabasco, Roma Norte, Cuauhtémoc, Distrito Federal",293,depto,venta,,19.4200114,-99.1554958,2.0,1.0,4.0,192.0,192.0,39.0,5000000.0,metros_cubicos,POINT (-99.1554958 19.4200114),12691,0901500011017,9,15,1,1017,Urbana,1431,275.0,35.0,41.0,65.0,6.0,1,2.0,4.0,192.0,192.0,26041.666666666668,26041.666666666668,1.0,1.0,26041.666666666668
"departamento en venta en roma norte, cuauhtémoc. rav-193","Morelia, Roma Norte, Cuauhtémoc, Distrito Federal",301,depto,venta,7.0,19.4228023,-99.1561449,2.0,2.0,3.0,102.0,102.0,15.0,4618000.0,metros_cubicos,POINT (-99.1561449 19.4228023),12691,0901500011017,9,15,1,1017,Urbana,1432,343.0,108.0,34.0,74.0,8.0,1,2.0,3.0,102.0,102.0,45274.509803921566,45274.509803921566,1.0,1.0,45274.509803921566
"casa en roma norte, cuauhtémoc con 3 recámaras, 475 m², id: 59357","Morelia, Roma Norte, Cuauhtémoc, Distrito Federal",310,casa,venta,,19.4217498,-99.1552313,1.0,3.0,3.0,278.0,475.0,0.0,20000000.0,metros_cubicos,POINT (-99.1552313 19.4217498),12691,0901500011017,9,15,1,1017,Urbana,1433,314.0,101.0,28.0,65.0,6.0,0,1.0,3.0,278.0,475.0,71942.44604316547,42105.26315789474,1.70863309352518,0.5852631578947368,42105.26315789474
"se renta departamento en av. chapultepec, roma norte, cuauhtémoc.","Av. Chapultepec, Roma Norte, Cuauhtémoc, Insurgentes, Reforma, Av. Cuauhtémoc, Balderas., Cuauhtémoc, Distrito Federal",311,depto,renta,20.0,19.4245959,-99.157884,1.0,,3.0,80.0,80.0,0.0,12500.0,metros_cubicos,POINT (-99.157884 19.4245959),12691,0901500011017,9,15,1,1017,Urbana,1434,286.0,20.0,33.0,52.0,18.0,1,1.0,3.0,80.0,80.0,26785.714285714283,26785.714285714283,1.0,1.0,26785.714285714283
casa en venta en colonia roma cuauhtemmoc,"Frontera, Roma Norte, Cuauhtémoc, Distrito Federal",325,casa,venta,11.0,19.4196927,-99.1560364,3.0,4.0,6.0,211.0,370.0,60.0,13000000.0,metros_cubicos,POINT (-99.1560364 19.4196927),12691,0901500011017,9,15,1,1017,Urbana,1437,290.0,35.0,51.0,80.0,6.0,0,3.0,6.0,211.0,370.0,61611.37440758294,35135.13513513513,1.7535545023696681,0.5702702702702702,35135.13513513513
departamento en venta en roma norte durango,"Durango, Roma Norte, Cuauhtémoc, Distrito Federal",380,depto,venta,5.0,19.4213,-99.159,2.0,2.0,2.0,106.0,90.0,20.0,5500000.0,metros_cubicos,POINT (-99.15900000000001 19.4213),12691,0901500011017,9,15,1,1017,Urbana,1439,305.0,52.0,47.0,56.0,16.0,1,2.0,2.0,106.0,90.0,51886.79245283019,61111.11111111111,0.8490566037735849,1.1777777777777778,51886.79245283019
hermoso departamento en renta,"Callejón La Romita 4, Roma Norte, Cuauhtémoc, Distrito Federal",389,depto,renta,36.0,19.4232144,-99.1543002,1.0,1.0,1.0,132.0,92.0,20.0,26000.0,metros_cubicos,POINT (-99.15430019999999 19.4232144),12691,0901500011017,9,15,1,1017,Urbana,1441,320.0,15.0,48.0,115.0,7.0,1,1.0,1.0,132.0,92.0,33766.23376623376,48447.2049689441,0.696969696969697,1.4347826086956523,33766.23376623376
"departamentos en renta en roma norte, cuauhtémoc","Roma Norte, Cuauhtémoc, Distrito Federal",397,depto,renta,19.0,19.4201612,-99.1575363,1.0,,2.0,45.0,45.0,0.0,11000.0,metros_cubicos,POINT (-99.1575363 19.4201612),12691,0901500011017,9,15,1,1017,Urbana,1442,405.0,130.0,55.0,68.0,11.0,1,1.0,2.0,45.0,45.0,41904.7619047619,41904.7619047619,1.0,1.0,41904.7619047619
"casa en venta en colonia roma norte, sobre calle tabasco","Tabasco, Roma Norte, Cuauhtémoc, Distrito Federal",398,casa,venta,,19.4196351,-99.1579709,5.0,3.0,4.0,350.0,495.0,1995.0,27000000.0,metros_cubicos,POINT (-99.1579709 19.4196351),12691,0901500011017,9,15,1,1017,Urbana,1443,340.0,43.0,62.0,71.0,17.0,0,5.0,4.0,350.0,495.0,77142.85714285714,54545.454545454544,1.4142857142857144,0.7070707070707071,54545.454545454544
"10482 morelia, roma norte","Morelia, Roma Norte, Cuauhtémoc, Distrito Federal",399,depto,venta,,19.422802,-99.15614,2.0,1.0,3.0,91.0,91.0,0.0,4850000.0,metros_cubicos,POINT (-99.15613999999999 19.422802),12691,0901500011017,9,15,1,1017,Urbana,1444,341.0,108.0,33.0,73.0,8.0,1,2.0,3.0,91.0,91.0,53296.703296703294,53296.703296703294,1.0,1.0,53296.703296703294
" en planta baja,  hermoso depa con amplia terraza en roma norte","Córdoba 76, Roma Norte, Ciudad De México, Cdmx, México, Roma Norte, Cuauhtémoc, Distrito Federal",400,depto,venta,39.0,19.4204082,-99.1589045,3.0,2.0,2.0,128.0,128.0,14.0,6680000.0,metros_cubicos,POINT (-99.15890450000001 19.4204082),12691,0901500011017,9,15,1,1017,Urbana,1445,311.0,40.0,47.0,55.0,18.0,1,3.0,2.0,128.0,128.0,52187.5,52187.5,1.0,1.0,52187.5
"9834 puebla, roma norte","Puebla, Roma Norte, Cuauhtémoc, Distrito Federal",410,depto,venta,,19.424125,-99.15535,2.0,2.0,3.0,93.0,93.0,0.0,5950000.0,metros_cubicos,POINT (-99.15535 19.424125),12691,0901500011017,9,15,1,1017,Urbana,1446,356.0,22.0,51.0,122.0,8.0,1,2.0,3.0,93.0,93.0,63978.49462365591,63978.49462365591,1.0,1.0,63978.49462365591
"9971 frontera, roma norte","Frontera, Roma Norte, Cuauhtémoc, Distrito Federal",411,depto,venta,,19.422602,-99.15661,2.0,2.0,2.0,93.0,93.0,0.0,4200000.0,metros_cubicos,POINT (-99.15661 19.422602),12691,0901500011017,9,15,1,1017,Urbana,1447,339.0,107.0,37.0,71.0,5.0,1,2.0,2.0,93.0,93.0,45161.290322580644,45161.290322580644,1.0,1.0,45161.290322580644
d301 - durango 27,"Durango, Roma Norte, Cuauhtémoc, Distrito Federal",418,depto,venta,,19.42232,-99.155256,3.0,1.0,2.0,112.0,112.0,0.0,7600000.0,metros_cubicos,POINT (-99.15525599999999 19.42232),12691,0901500011017,9,15,1,1017,Urbana,1448,322.0,100.0,31.0,73.0,7.0,1,3.0,2.0,112.0,112.0,67857.14285714286,67857.14285714286,1.0,1.0,67857.14285714286
excelente departamento roma norte,"Colima, Roma Norte, Cuauhtémoc, Distrito Federal",456,depto,venta,11.0,19.4203566,-99.1587749,2.0,,3.0,140.0,140.0,0.0,6500000.0,metros_cubicos,POINT (-99.1587749 19.4203566),12691,0901500011017,9,15,1,1017,Urbana,1449,334.0,71.0,53.0,58.0,17.0,1,2.0,3.0,140.0,140.0,46428.57142857143,46428.57142857143,1.0,1.0,46428.57142857143
"departamento en venta en cuauhtémoc, cdmx","Morelia, Roma Norte, Cuauhtémoc, Distrito Federal",460,depto,venta,3.0,19.4228023,-99.1561449,2.0,1.0,3.0,90.0,90.0,11.0,4490000.0,metros_cubicos,POINT (-99.1561449 19.4228023),12691,0901500011017,9,15,1,1017,Urbana,1450,343.0,108.0,34.0,74.0,8.0,1,2.0,3.0,90.0,90.0,49888.88888888889,49888.88888888889,1.0,1.0,49888.88888888889
"12645 av. chapultepec, roma norte","Av  Chapultepec, Roma Norte, Cuauhtémoc, Distrito Federal",480,depto,venta,,19.424552,-99.15833,2.0,1.0,2.0,68.0,68.0,0.0,5700000.0,metros_cubicos,POINT (-99.15833000000001 19.424552),12691,0901500011017,9,15,1,1017,Urbana,1451,263.0,15.0,34.0,45.0,15.0,1,2.0,2.0,68.0,68.0,83823.5294117647,83823.5294117647,1.0,1.0,83823.5294117647
"venta departamento roma norte $6,990,000","Durango, Roma Norte, Cuauhtémoc, Distrito Federal",498,depto,venta,8.0,19.4222565,-99.1564692,3.0,2.0,2.0,161.0,161.0,0.0,6990000.0,metros_cubicos,POINT (-99.1564692 19.4222565),12691,0901500011017,9,15,1,1017,Urbana,1452,335.0,103.0,37.0,73.0,5.0,1,3.0,2.0,161.0,161.0,43416.14906832298,43416.14906832298,1.0,1.0,43416.14906832298
"venta departamento roma norte planta baja $6,490,000","Durango, Roma Norte, Cuauhtémoc, Distrito Federal",511,depto,venta,8.0,19.4222565,-99.1564692,3.0,2.0,2.0,180.0,180.0,0.0,6490000.0,metros_cubicos,POINT (-99.1564692 19.4222565),12691,0901500011017,9,15,1,1017,Urbana,1453,335.0,103.0,37.0,73.0,5.0,1,3.0,2.0,180.0,180.0,36055.555555555555,36055.555555555555,1.0,1.0,36055.555555555555
departamento en venta col. roma norte de 3 habitaciones  con 90m2 en segundo nivel con excelente ubicacion,"Morelia 45, Roma Norte, Cuauhtémoc, Distrito Federal",512,depto,venta,3.0,19.422802,-99.156144,2.0,,3.0,90.0,90.0,0.0,4490000.0,metros_cubicos,POINT (-99.156144 19.422802),12691,0901500011017,9,15,1,1017,Urbana,1454,343.0,108.0,34.0,74.0,8.0,1,2.0,3.0,90.0,90.0,49888.88888888889,49888.88888888889,1.0,1.0,49888.88888888889
venta ph en col. roma norte,"Tabasco, Roma Norte, Cuauhtémoc, Distrito Federal",515,depto,venta,27.0,19.4197401,-99.1584369,1.0,2.0,1.0,105.0,105.0,10.0,6960000.0,metros_cubicos,POINT (-99.1584369 19.4197401),12691,0901500011017,9,15,1,1017,Urbana,1455,334.0,42.0,64.0,67.0,16.0,1,1.0,1.0,105.0,105.0,66285.71428571429,66285.71428571429,1.0,1.0,66285.71428571429
increíble casa en venta con local comercial,"Cordoba, Roma Norte, Cuauhtémoc, Distrito Federal",531,casa,venta,11.0,19.4210127,-99.1589883,3.0,1.0,3.0,113.0,255.0,11.0,19500000.0,metros_cubicos,POINT (-99.1589883 19.4210127),12691,0901500011017,9,15,1,1017,Urbana,1456,302.0,52.0,48.0,51.0,16.0,0,3.0,3.0,113.0,255.0,172566.37168141594,76470.58823529411,2.256637168141593,0.4431372549019607,76470.58823529411
"casa uso de suelo en renta en roma norte, cuauhtémoc, distrito federal","Roma Norte, Cuauhtémoc, Distrito Federal",542,casa,renta,12.0,19.4226245,-99.1546529,8.0,,5.0,290.0,290.0,5.0,59900.0,metros_cubicos,POINT (-99.1546529 19.4226245),12691,0901500011017,9,15,1,1017,Urbana,1457,303.0,65.0,36.0,83.0,6.0,0,8.0,5.0,290.0,290.0,35408.86699507389,35408.86699507389,1.0,1.0,35408.86699507389
hermoso departamento en roma norte,"Colima, Roma Norte, Cuauhtémoc, Distrito Federal",587,depto,renta,54.0,19.4207855,-99.1554583,2.0,1.0,2.0,115.0,115.0,0.0,30000.0,metros_cubicos,POINT (-99.15545830000001 19.4207855),12691,0901500011017,9,15,1,1017,Urbana,1458,324.0,99.0,35.0,63.0,2.0,1,2.0,2.0,115.0,115.0,44720.49689440994,44720.49689440994,1.0,1.0,44720.49689440994
"casa en venta en la colonia roma norte, casa en venta con una superficie de 275 m2 y 480 m2 de const","Roma Norte, Cuauhtémoc, Distrito Federal",597,casa,venta,13.0,19.421924,-99.1557415,2.0,3.0,4.0,275.0,487.0,96.0,19500000.0,metros_cubicos,POINT (-99.1557415 19.421924),12691,0901500011017,9,15,1,1017,Urbana,1459,315.0,103.0,28.0,68.0,5.0,0,2.0,4.0,275.0,487.0,70909.09090909091,40041.06776180698,1.770909090909091,0.5646817248459959,40041.06776180698
